id,link,name,brand,rel_year,rel_decade,notes,occasion,occasion_numbers,scent,longevity,sillage,bottle,value_for_money,season,season_numbers,style,style_numbers,type,type_numbers
459,https://www.parfumo.com/Perfumes/Roja_Parfums/isola-blu-parfum-oligarch-parfum,Isola Blu ,Roja Parfums,2022,2020,"['Lime', 'Bergamot', 'Lavender', 'Thyme', 'Lemon', 'Blackcurrant', 'Champaca flower', 'Orange blossom', 'Apple', 'Grasse jasmine', 'Coconut', 'Lily', 'Juniper berry', 'Cedarwood', 'Grass', 'Oakmoss', 'Patchouli', 'Amber', 'Ambergris', 'Aniseed', 'Birch', 'Galbanum', 'Iris', 'Leather', 'Maté', 'Musk', 'Pink pepper', 'Vanilla', 'Tonka bean']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 8, 21, 17, 20, 13]",8.7,8.0,7.7,9.3,5.6,"['Winter', 'Fall', 'Summer', 'Spring']","[7, 19, 38, 36]","['Masculine', 'Feminine', 'Classic', 'Modern']","[46, 9, 25, 19]","['Citrus', 'Spicy', 'Woody', 'Green', 'Fruity', 'Fresh', 'Floral']","[23, 15, 13, 13, 7, 23, 6]"
460,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/myslf,Myslf  ,Yves Saint Laurent,2023,2020,"['Calabrian bergamot', 'Bergamot leaf', 'Tunisian orange blossom absolute', 'Ambrofix', 'Woods', 'Indonesian patchouli']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 11, 24, 11, 18, 12]",7.1,7.0,6.8,7.5,6.6,"['Winter', 'Fall', 'Summer', 'Spring']","[13, 26, 29, 33]","['Masculine', 'Feminine', 'Classic', 'Modern']","[44, 9, 11, 36]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Floral']","[9, 5, 18, 13, 14, 5, 22, 14]"
461,https://www.parfumo.com/Perfumes/Initio/paragon,Paragon  ,Initio,2022,2020,"['White sage', 'Lavender', 'Bergamot', 'Plum', 'Palo Santo', 'Black pepper', 'Sandalwood', 'Oud']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 23, 20, 15, 21]",8.2,8.1,7.7,8.6,6.8,"['Winter', 'Fall', 'Summer', 'Spring']","[25, 33, 14, 28]","['Masculine', 'Feminine', 'Classic', 'Modern']","[34, 31, 13, 23]","['Spicy', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Creamy']","[16, 19, 17, 20, 8, 20]"
462,https://www.parfumo.com/Perfumes/Prada/luna-rossa-ocean-eau-de-toilette,Luna Rossa Ocean ,Prada,2021,2020,"['Bergamot', 'Pink pepper', 'Mugwort', 'Iris', 'Sage', 'Lavender', 'Saffron', 'Suede', 'Musk', 'Haitian vetiver', 'Patchouli']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[23, 18, 24, 9, 19, 8]",7.0,6.5,6.3,7.4,6.5,"['Winter', 'Fall', 'Summer', 'Spring']","[7, 22, 37, 35]","['Masculine', 'Classic', 'Modern']","[51, 13, 37]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Powdery', 'Fresh', 'Aquatic']","[13, 11, 14, 9, 5, 26, 22]"
463,https://www.parfumo.com/Perfumes/Zarko_Perfume/the-muse,The Muse  ,Zarkoperfume,2020,2020,"['Cotton', 'White musk', 'White oud']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[27, 16, 26, 4, 22, 5]",7.6,8.3,7.9,7.4,7.2,"['Winter', 'Fall', 'Summer', 'Spring']","[16, 21, 30, 32]","['Masculine', 'Feminine', 'Classic', 'Modern']","[23, 39, 14, 23]","['Synthetic', 'Powdery', 'Woody', 'Fresh', 'Creamy', 'Floral']","[31, 14, 5, 35, 8, 7]"
464,https://www.parfumo.com/Perfumes/Tom_Ford/bitter-peach-eau-de-parfum,Bitter Peach ,Tom Ford,2020,2020,"['Wild peach', 'Sicilian blood orange', 'Cardamom', 'Cognac', 'Davana', 'Heliotrope', 'Jasmine sambac absolute', 'Rum absolute', 'New Caledonian sandalwood', 'Vanilla', 'Benzoin', 'Cashmeran', 'Indonesian patchouli', 'Labdanum absolute', 'Styrax', 'Tonka bean absolute']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 27, 22, 11, 19]",7.4,7.4,7.2,8.2,5.2,"['Winter', 'Fall', 'Summer', 'Spring']","[11, 22, 32, 34]","['Masculine', 'Feminine', 'Classic', 'Modern']","[26, 38, 11, 26]","['Spicy', 'Synthetic', 'Sweet', 'Gourmand', 'Fruity', 'Fresh', 'Creamy', 'Floral']","[8, 7, 25, 11, 27, 7, 9, 6]"
465,https://www.parfumo.com/Perfumes/kinetic-perfumes/sillage,Sillage  ,Kinetic Perfumes,2022,2020,"['Saffron', 'Violet', 'Oud', 'Raspberry', 'Jasmine', 'Frankincense', 'Ambergris', 'Benzoin', 'Musk', 'Suede', 'Vanilla']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[11, 19, 31, 7, 32]",8.7,8.5,8.2,7.5,8.1,"['Winter', 'Fall', 'Summer', 'Spring']","[34, 38, 6, 22]","['Masculine', 'Feminine', 'Classic', 'Modern']","[44, 17, 18, 21]","['Spicy', 'Sweet', 'Oriental', 'Leathery', 'Woody', 'Fruity']","[10, 19, 13, 26, 11, 21]"
466,https://www.parfumo.com/Perfumes/Dolce_Gabbana/light-blue-pour-homme-forever,Light Blue pour Homme Forever  ,Dolce & Gabbana,2021,2020,"['Grapefruit zest', 'Italian bergamot', 'Ozonic notes', 'Violet leaf', 'White musk', 'Java vetiver', 'Patchouli']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[25, 18, 26, 9, 15, 7]",8.1,7.3,7.1,7.8,7.7,"['Fall', 'Summer', 'Spring']","[8, 55, 37]","['Masculine', 'Feminine', 'Classic', 'Modern']","[45, 10, 10, 34]","['Citrus', 'Synthetic', 'Sweet', 'Green', 'Fruity', 'Fresh', 'Aquatic']","[25, 5, 7, 5, 19, 24, 15]"
467,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/scandal-pour-homme,Scandal pour Homme  ,Jean Paul Gaultier,2021,2020,"['Caramel', 'Tonka bean', 'Clary sage', 'Vetiver']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[11, 23, 31, 7, 27]",6.7,7.9,7.6,7.5,6.9,"['Winter', 'Fall', 'Summer', 'Spring']","[34, 38, 8, 20]","['Masculine', 'Feminine', 'Modern']","[48, 11, 41]","['Spicy', 'Synthetic', 'Sweet', 'Woody', 'Gourmand', 'Creamy']","[11, 24, 32, 7, 16, 10]"
468,https://www.parfumo.com/Perfumes/Afnan_Perfumes/supremacy-not-only-intense,Supremacy Not Only Intense  ,Afnan Perfumes,2021,2020,"['Blackcurrant', 'Bergamot', 'Apple', 'Oakmoss', 'Patchouli', 'Lavender', 'Ambergris', 'Saffron', 'Musk']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 7, 21, 17, 17, 16]",8.1,8.5,8.2,8.2,9.1,"['Winter', 'Fall', 'Summer', 'Spring']","[16, 27, 26, 31]","['Masculine', 'Classic', 'Modern']","[51, 22, 27]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Smoky', 'Woody', 'Fruity', 'Fresh']","[13, 9, 5, 8, 18, 11, 19, 16]"
469,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/le-beau-paradise-garden,Le Beau Paradise Garden  ,Jean Paul Gaultier,2024,2020,"['Coconut water', 'Tonka bean', 'Green fig', 'Mint', 'Sandalwood', 'Ginger']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[27, 9, 32, 11, 11, 10]",7.1,7.6,7.4,8.5,6.9,"['Winter', 'Fall', 'Summer', 'Spring']","[4, 10, 45, 40]","['Masculine', 'Feminine', 'Classic', 'Modern']","[45, 10, 7, 38]","['Synthetic', 'Sweet', 'Green', 'Fruity', 'Fresh', 'Creamy', 'Aquatic']","[13, 20, 16, 19, 20, 7, 5]"
470,https://www.parfumo.com/Perfumes/Dior/dior-homme-sport-2021,Dior Homme Sport  ,Dior,2021,2020,"['Italian lemon', 'Aldehydes', 'Calabrian bergamot', 'Elemi resin', 'Pink pepper', 'Frankincense', 'Woods', 'Amber']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[25, 19, 24, 6, 20, 6]",8.1,7.7,7.3,8.2,7.6,"['Winter', 'Fall', 'Summer', 'Spring']","[7, 21, 37, 36]","['Masculine', 'Classic', 'Modern']","[49, 21, 30]","['Citrus', 'Spicy', 'Woody', 'Resinous', 'Fresh']","[26, 16, 22, 10, 27]"
471,https://www.parfumo.com/Perfumes/bdk_Parfums/velvet-tonka,Velvet Tonka  ,bdk Parfums,2021,2020,"['Almond', 'Orange blossom', 'Balkans tobacco absolute', 'Rose absolute', 'Tonka bean absolute', 'Bourbon vanilla absolute', 'Amberwood', 'Amyris']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[13, 20, 27, 9, 30]",8.0,8.2,7.8,8.3,7.4,"['Winter', 'Fall', 'Spring']","[42, 41, 17]","['Masculine', 'Feminine', 'Classic', 'Modern']","[20, 43, 18, 19]","['Spicy', 'Sweet', 'Powdery', 'Woody', 'Gourmand', 'Creamy']","[13, 25, 12, 7, 24, 18]"
472,https://www.parfumo.com/Perfumes/Roja_Parfums/burlington-1819,Burlington 1819  ,Roja Parfums,2020,2020,"['Grapefruit', 'Bitter orange', 'Ginger', 'Lime', 'Mint', 'Benzoin', 'Cashmere wood', 'Cedarwood', 'Cumin', 'Labdanum', 'Mandarin orange', 'Musk', 'Oakmoss', 'Patchouli', 'Ambergris', 'Cinnamon', 'Rum', 'Saffron', 'Tobacco', 'Vanilla']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 6, 24, 16, 19, 14]",8.5,7.8,7.4,9.1,6.1,"['Winter', 'Fall', 'Summer', 'Spring']","[6, 21, 37, 36]","['Masculine', 'Feminine', 'Classic', 'Modern']","[44, 11, 26, 19]","['Citrus', 'Spicy', 'Woody', 'Green', 'Fruity', 'Fresh']","[25, 16, 15, 9, 12, 24]"
473,https://www.parfumo.com/Perfumes/Giorgio_Armani/acqua-di-gio-parfum,Acqua di Giò Parfum  ,Giorgio Armani,2023,2020,"['Marine notes', 'Calabrian bergamot', 'Ginger', 'Provençal clary sage', 'Rosemary', 'Bourbon geranium', 'Frankincense', 'Guatemala patchouly', 'Woods']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[23, 12, 22, 10, 22, 11]",8.2,7.4,7.1,7.8,7.2,"['Winter', 'Fall', 'Summer', 'Spring']","[9, 22, 35, 34]","['Masculine', 'Classic', 'Modern']","[48, 25, 27]","['Citrus', 'Spicy', 'Woody', 'Green', 'Fresh', 'Aquatic']","[16, 15, 6, 8, 26, 28]"
474,https://www.parfumo.com/Perfumes/Prada/paradoxe,Paradoxe  ,Prada,2022,2020,"['Pear', 'Tangerine', 'Calabrian bergamot', 'Jasmine sambac absolute', 'Tunisian orange blossom absolute', 'Bitter orange blossom', 'Neroli', 'Ambrofix', 'Bourbon vanilla', 'Serenolide', 'Benzoin Siam']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[22, 24, 21, 16, 17]",6.9,7.5,7.2,7.1,6.6,"['Winter', 'Fall', 'Summer', 'Spring']","[18, 28, 22, 32]","['Feminine', 'Classic', 'Modern']","[54, 11, 35]","['Citrus', 'Synthetic', 'Sweet', 'Fruity', 'Fresh', 'Floral']","[5, 15, 26, 20, 8, 26]"
475,https://www.parfumo.com/Perfumes/liquides-imaginaires/blanche-bete,Blanche Bête  ,Liquides Imaginaires,2021,2020,"['Milk', 'Mystikal®', 'Ambrette seed', 'Mahonial®', 'Tuberose', 'Jasmine', 'Frankincense', 'Tonka bean', 'Vanilla', 'Cocoa']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[22, 24, 19, 15, 19]",8.1,8.3,7.7,8.2,6.7,"['Winter', 'Fall', 'Summer', 'Spring']","[23, 28, 21, 28]","['Masculine', 'Feminine', 'Classic', 'Modern']","[12, 46, 14, 28]","['Synthetic', 'Sweet', 'Powdery', 'Gourmand', 'Creamy', 'Floral']","[6, 26, 10, 17, 27, 13]"
476,https://www.parfumo.com/Perfumes/Xerjoff/decas,Decas  ,XerJoff,2021,2020,"['Calabrian mandarin orange', 'Tuberose', 'Tobacco', 'Benzoin', 'Florentine iris', 'Opoponax', 'Balsam', 'Bourbon vanilla', 'Musk']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 25, 19, 14, 20]",7.9,7.8,7.4,8.9,7.0,"['Winter', 'Fall', 'Summer', 'Spring']","[14, 28, 26, 32]","['Masculine', 'Feminine', 'Classic', 'Modern']","[35, 28, 14, 23]","['Citrus', 'Spicy', 'Sweet', 'Resinous', 'Fruity', 'Fresh', 'Creamy', 'Floral']","[9, 10, 22, 5, 18, 8, 15, 13]"
477,https://www.parfumo.com/Perfumes/Azzaro/the-most-wanted-parfum,The Most Wanted Parfum  ,Azzaro,2022,2020,"['Red ginger', 'Woody notes', 'Bourbon vanilla']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[12, 17, 32, 8, 31]",8.4,8.0,7.7,8.0,8.1,"['Winter', 'Fall', 'Spring']","[42, 42, 16]","['Masculine', 'Classic', 'Modern']","[51, 15, 34]","['Spicy', 'Synthetic', 'Sweet', 'Woody', 'Gourmand']","[26, 10, 31, 20, 14]"
478,https://www.parfumo.com/Perfumes/Tiziana_Terenzi/rosso-pompei,Rosso Pompei  ,Tiziana Terenzi,2020,2020,"['Amalfi grape', 'Sicilian grapefruit', 'Pink grapefruit', 'Italian lemon', 'Ambergris', 'Jasminum grandiflorum', 'Mexican tuberose', 'Lily of the valley', 'Magnolia', 'Indian sandalwood', 'Patchouli', 'Lebanon cedar', 'Neapolitan maple']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[19, 5, 24, 20, 15, 16]",8.1,8.7,8.4,8.4,6.6,"['Winter', 'Fall', 'Summer', 'Spring']","[7, 17, 40, 36]","['Masculine', 'Feminine', 'Classic', 'Modern']","[38, 24, 13, 25]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Floral']","[20, 6, 5, 11, 11, 21, 18, 9]"
479,https://www.parfumo.com/Perfumes/Amouage/interlude-black-iris,Interlude Black Iris  ,Amouage,2020,2020,"['Rosemary', 'Violet leaf', 'Bergamot', 'Frankincense', 'Florentine iris absolute', 'Myrrh', 'Orris butter', 'Amber', 'Cistus', 'Vanilla', 'Smoked leather', 'Patchouli', 'Sandalwood', 'Cedarwood', 'Oud']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[7, 17, 33, 8, 36]",8.2,9.1,8.7,9.1,7.1,"['Winter', 'Fall', 'Spring']","[42, 40, 17]","['Masculine', 'Feminine', 'Classic', 'Modern']","[53, 8, 28, 11]","['Spicy', 'Sweet', 'Smoky', 'Powdery', 'Oriental', 'Leathery', 'Woody', 'Resinous']","[17, 6, 19, 7, 15, 8, 15, 12]"
480,https://www.parfumo.com/Perfumes/Armaf/club-de-nuit-sillage-eau-de-parfum,Club de Nuit Sillage ,Armaf,2020,2020,"['Bergamot', 'Lemon', 'Ginger', 'Blackcurrant', 'Lime', 'Violet leaf', 'Rose', 'Jasmine', 'Iris', 'Musk', 'Ambroxan', 'Cedar', 'Sandalwood']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 15, 26, 8, 20, 7]",7.3,8.0,7.8,7.0,8.7,"['Winter', 'Fall', 'Summer', 'Spring']","[5, 17, 39, 39]","['Masculine', 'Feminine', 'Classic', 'Modern']","[42, 15, 17, 26]","['Citrus', 'Synthetic', 'Woody', 'Green', 'Fruity', 'Fresh', 'Floral', 'Aquatic']","[24, 12, 6, 6, 6, 23, 14, 10]"
481,https://www.parfumo.com/Perfumes/Giorgio_Armani/my-way-eau-de-parfum,My Way ,Giorgio Armani,2020,2020,"['Egyptian orange blossom', 'Calabrian bergamot', 'Indian tuberose', 'Jasminum auriculatum', 'White musk', 'Bourbon vanilla', 'Virginia cedar']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 26, 17, 17, 16]",6.7,7.3,7.1,7.6,7.0,"['Winter', 'Fall', 'Summer', 'Spring']","[14, 23, 26, 36]","['Feminine', 'Classic', 'Modern']","[55, 11, 34]","['Synthetic', 'Sweet', 'Fruity', 'Fresh', 'Creamy', 'Floral']","[11, 26, 19, 10, 5, 29]"
482,https://www.parfumo.com/Perfumes/Montblanc/signature,Signature ,Montblanc,2020,2020,"['Clementine', 'Magnolia', 'Ylang-ylang', 'Peony', 'White musk', 'Vanilla', 'Benzoin']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[28, 26, 11, 24, 11]",7.8,7.5,7.1,8.1,8.4,"['Winter', 'Fall', 'Summer', 'Spring']","[18, 26, 23, 33]","['Feminine', 'Classic', 'Modern']","[55, 16, 29]","['Citrus', 'Synthetic', 'Sweet', 'Powdery', 'Fruity', 'Fresh', 'Creamy', 'Floral']","[5, 5, 21, 10, 13, 8, 25, 14]"
483,https://www.parfumo.com/Perfumes/Guerlain/l-homme-ideal-extreme,L'Homme Idéal Extrême  ,Guerlain,2020,2020,"['Almond', 'Bergamot', 'Pink pepper', 'Heliotrope', 'Cinnamon', 'Plum', 'Tobacco', 'Leather', 'Patchouli', 'Cedar']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[14, 19, 26, 13, 28]",8.3,7.7,7.4,8.0,7.9,"['Winter', 'Fall', 'Summer', 'Spring']","[36, 40, 5, 19]","['Masculine', 'Feminine', 'Classic', 'Modern']","[46, 10, 23, 22]","['Spicy', 'Sweet', 'Oriental', 'Leathery', 'Woody', 'Gourmand', 'Fruity', 'Creamy']","[20, 22, 9, 12, 9, 10, 13, 5]"
484,https://www.parfumo.com/Perfumes/Mancera/tonka-cola,Tonka Cola  ,Mancera,2022,2020,"['Black cherry', 'Cinnamon', 'Sicilian lemon', 'Nutmeg', 'Cola', 'Indonesian patchouli', 'Orange blossom', 'Brazilian tonka bean', 'Benzoin', 'Labdanum', 'Vanilla']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[14, 23, 26, 9, 28]",8.0,8.1,7.9,7.7,7.7,"['Winter', 'Fall', 'Summer', 'Spring']","[35, 36, 9, 20]","['Masculine', 'Feminine', 'Classic', 'Modern']","[37, 26, 11, 26]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Oriental', 'Gourmand', 'Fruity']","[12, 23, 7, 26, 6, 17, 11]"
485,https://www.parfumo.com/Perfumes/Burberry/goddess-eau-de-parfum,Goddess ,Burberry,2023,2020,"['Vanilla', 'Lavender', 'Vanilla absolute', 'Cocoa', 'Ginger']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 22, 21, 16, 21]",7.9,7.4,6.9,8.0,7.1,"['Winter', 'Fall', 'Summer', 'Spring']","[29, 33, 14, 24]","['Masculine', 'Feminine', 'Classic', 'Modern']","[5, 51, 16, 28]","['Spicy', 'Synthetic', 'Sweet', 'Gourmand', 'Creamy', 'Floral']","[9, 5, 32, 22, 18, 14]"
486,https://www.parfumo.com/Perfumes/Rabanne/phantom,Phantom  ,Rabanne,2021,2020,"['Fruity notes', 'Rhubarb', 'Vanilla absolute', 'Italian lemon zest', 'Provençal lavender absolute', 'Clary sage', 'Indonesian patchouli', 'Haitian vetiver']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[19, 5, 27, 20, 11, 17]",5.7,6.8,6.8,6.0,5.8,"['Winter', 'Fall', 'Summer', 'Spring']","[23, 30, 18, 30]","['Masculine', 'Feminine', 'Classic', 'Modern']","[41, 10, 6, 43]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Fruity', 'Fresh', 'Creamy']","[9, 7, 24, 27, 18, 10, 6]"
487,https://www.parfumo.com/Perfumes/Viktor_Rolf/spicebomb-infrared-eau-de-toilette,Spicebomb Infrared ,Viktor & Rolf,2021,2020,"['Red apple', 'Red pepper', 'Grapefruit', 'Pimento', 'Saffron', 'Cinnamon leaf', 'Habanero chili', 'Provençal lavender', 'Lavender', 'Tobacco', 'Benzoin', 'Amberwood', 'Cedarwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[14, 21, 28, 9, 28]",8.1,7.8,7.6,8.3,7.8,"['Winter', 'Fall', 'Spring']","[41, 42, 16]","['Masculine', 'Feminine', 'Classic', 'Modern']","[48, 8, 14, 31]","['Spicy', 'Sweet', 'Oriental', 'Woody', 'Gourmand', 'Fruity']","[29, 25, 10, 10, 7, 19]"
488,https://www.parfumo.com/Perfumes/Amouage/enclave,Enclave  ,Amouage,2020,2020,"['Spearmint', 'Cardamom', 'Cinnamon', 'Pink pepper CO2', 'Frankincense', 'Patchouli', 'Rose absolute', 'Vetiver', 'Amber Xtreme™', 'Labdanum', 'Saffiano™']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[20, 23, 21, 16, 20]",8.1,8.7,8.1,8.8,6.7,"['Winter', 'Fall', 'Summer', 'Spring']","[20, 31, 19, 31]","['Masculine', 'Feminine', 'Classic', 'Modern']","[45, 12, 20, 22]","['Spicy', 'Sweet', 'Oriental', 'Woody', 'Resinous', 'Green', 'Fresh', 'Creamy']","[21, 12, 9, 15, 6, 13, 18, 5]"
489,https://www.parfumo.com/Perfumes/Narciso_Rodriguez/for-her-musc-noir-rose,For Her Musc Noir Rose  ,Narciso Rodriguez,2022,2020,"['Plum', 'Italian bergamot', 'Pink pepper', 'Musk', 'Tuberose', 'Rose', 'Vanilla']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 21, 21, 16, 21]",8.3,7.4,7.2,8.2,7.8,"['Winter', 'Fall', 'Summer', 'Spring']","[28, 34, 11, 26]","['Feminine', 'Classic', 'Modern']","[55, 18, 27]","['Spicy', 'Sweet', 'Powdery', 'Fruity', 'Creamy', 'Floral']","[7, 24, 13, 19, 11, 25]"
490,https://www.parfumo.com/Perfumes/Giorgio_Armani/armani-code-parfum,Armani Code Parfum  ,Giorgio Armani,2022,2020,"['Bergamot leaf', 'Calabrian bergamot', 'Provençal clary sage', 'Iris aldehyde', 'Moroccan orris butter', 'Brazilian tonka bean absolute', 'Virginia cedar']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 5, 20, 17, 20, 18]",7.8,7.5,7.1,7.6,7.0,"['Winter', 'Fall', 'Summer', 'Spring']","[25, 30, 17, 29]","['Masculine', 'Classic', 'Modern']","[46, 22, 32]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Powdery', 'Woody', 'Fresh', 'Creamy']","[5, 14, 10, 19, 10, 15, 19, 7]"
491,https://www.parfumo.com/Perfumes/kai-porten-parfums-prives/oud-31,Oud 31  ,Kai Porten Parfums Privés,2023,2020,"['Oud', 'Rose', 'Amber', 'Cardamom', 'Musk', 'Sandalwood', 'Spices', 'Vanilla', 'Fresh notes', 'Green notes', 'Jasmine', 'Lavender', 'Orris root']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[8, 23, 31, 6, 33]",6.7,8.6,8.2,7.1,4.7,"['Winter', 'Fall', 'Summer', 'Spring']","[34, 35, 9, 22]","['Masculine', 'Feminine', 'Classic', 'Modern']","[40, 21, 23, 17]","['Spicy', 'Sweet', 'Oriental', 'Woody', 'Creamy', 'Floral', 'Animal']","[15, 12, 18, 14, 9, 14, 18]"
492,https://www.parfumo.com/Perfumes/Montale/infinity,Infinity  ,Montale,2023,2020,"['Black cherry', 'Plum', 'Cardamom', 'Peruvian pink pepper', 'Saffron', 'Indian rose', 'Leather', 'Oud', 'Sandalwood', 'Tuberose', 'Vetiver', 'Tonka bean', 'Musk', 'Tobacco', 'Vanilla sugar', 'Amber']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[8, 19, 32, 7, 33]",8.2,8.3,8.0,7.2,8.0,"['Winter', 'Fall', 'Summer', 'Spring']","[40, 39, 5, 17]","['Masculine', 'Feminine', 'Classic', 'Modern']","[38, 26, 13, 22]","['Spicy', 'Synthetic', 'Sweet', 'Oriental', 'Leathery', 'Woody', 'Gourmand', 'Fruity']","[15, 8, 23, 15, 7, 7, 6, 20]"
493,https://www.parfumo.com/Perfumes/Tom_Ford/ombre-leather-parfum,Ombré Leather Parfum  ,Tom Ford,2021,2020,"['Black leather', 'Cedarwood', 'Iris', 'Woody notes', 'Green tobacco', 'Indian jasmine sambac absolute', 'Violet leaf absolute Orpur®']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[12, 18, 29, 12, 29]",8.3,8.2,7.7,7.7,7.1,"['Winter', 'Fall', 'Summer', 'Spring']","[34, 37, 6, 22]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 11, 25, 17]","['Spicy', 'Sweet', 'Smoky', 'Leathery', 'Woody', 'Floral']","[15, 12, 8, 33, 14, 18]"
494,https://www.parfumo.com/Perfumes/Stephane_Humbert_Lucas/god-of-fire,God of Fire  ,Stéphane Humbert Lucas,2022,2020,"['Mango', 'Ginger', 'Lemon', 'Pink pepper', 'Coumarin', 'Dry woods', 'Jasmine', 'Musk', 'Nagarmotha', 'Amber', 'Oud']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[19, 4, 26, 20, 12, 19]",8.1,8.1,7.8,8.9,6.7,"['Winter', 'Fall', 'Summer', 'Spring']","[7, 17, 40, 35]","['Masculine', 'Feminine', 'Classic', 'Modern']","[32, 32, 8, 28]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Creamy']","[12, 7, 5, 19, 12, 24, 14, 5]"
495,https://www.parfumo.com/Perfumes/Parfums_de_Marly/oriana,Oriana  ,Parfums de Marly,2021,2020,"['Grapefruit', 'Italian bergamot', 'Mandarin orange', 'Orange blossom', 'Raspberry', 'Blackcurrant', 'Marshmallow', 'Cream', 'Musk', 'Ambrette']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[20, 26, 21, 13, 19]",7.8,7.5,7.2,8.6,6.1,"['Winter', 'Fall', 'Summer', 'Spring']","[18, 27, 22, 33]","['Feminine', 'Classic', 'Modern']","[57, 7, 36]","['Synthetic', 'Sweet', 'Powdery', 'Gourmand', 'Fruity', 'Creamy', 'Floral']","[7, 25, 7, 13, 21, 15, 12]"
496,https://www.parfumo.com/Perfumes/Joop/joop-homme-eau-de-parfum,Joop! Homme ,Joop!,2021,2020,"['Cinnamon', 'Bergamot', 'Hazelnut', 'Cardamom', 'Heliotrope', 'Orange blossom', 'Fir needle', 'Vanilla', 'Sandalwood', 'Tonka bean absolute', 'Cashmeran', 'Moss', 'Vetiver']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[14, 19, 28, 10, 28]",7.8,8.3,8.0,7.1,8.7,"['Winter', 'Fall', 'Spring']","[42, 41, 17]","['Masculine', 'Feminine', 'Classic', 'Modern']","[46, 7, 20, 27]","['Spicy', 'Synthetic', 'Sweet', 'Oriental', 'Woody', 'Gourmand']","[24, 11, 26, 14, 10, 15]"
