id,link,name,brand,rel_year,rel_decade,notes,occasion,occasion_numbers,scent,longevity,sillage,bottle,value_for_money,season,season_numbers,style,style_numbers,type,type_numbers
560,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Baccarat_Rouge_540_Extrait_de_Parfum,Baccarat Rouge 540 ,Maison Francis Kurkdjian,2017,2010,"['Saffron', 'Moroccan bitter almond', 'Ambroxan', 'Cashmeran', 'Egyptian jasminum grandiflorum', 'Virginia cedar']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[11, 17, 32, 7, 32]",8.3,9.0,8.6,8.6,6.4,"['Winter', 'Fall', 'Summer', 'Spring']","[32, 33, 12, 24]","['Masculine', 'Feminine', 'Classic', 'Modern']","[30, 36, 14, 19]","['Spicy', 'Synthetic', 'Sweet', 'Oriental', 'Woody', 'Gourmand', 'Fruity', 'Creamy', 'Floral']","[11, 7, 27, 7, 12, 10, 5, 8, 13]"
561,https://www.parfumo.com/Perfumes/Tiziana_Terenzi/kirke-extrait-de-parfum,Kirkè ,Tiziana Terenzi,2015,2010,"['Peach', 'Pear', 'Passion fruit', 'Blackcurrant', 'Raspberry', 'Sand', 'Lily of the valley', 'Musk', 'Heliotrope', 'Vanilla', 'Patchouli', 'Sandalwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[17, 26, 26, 9, 22]",7.7,8.6,8.4,7.8,7.5,"['Winter', 'Fall', 'Summer', 'Spring']","[13, 23, 30, 34]","['Masculine', 'Feminine', 'Classic', 'Modern']","[28, 36, 9, 27]","['Synthetic', 'Sweet', 'Fruity', 'Fresh', 'Creamy', 'Floral']","[12, 27, 31, 12, 6, 12]"
562,https://www.parfumo.com/Perfumes/Initio/oud-for-greatness-eau-de-parfum,Oud for Greatness ,Initio,2018,2010,"['Saffron', 'Nutmeg', 'Oud', 'Musk', 'Patchouli', 'Lavender']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[7, 18, 33, 7, 35]",8.3,8.9,8.6,8.8,6.8,"['Winter', 'Fall', 'Spring']","[41, 42, 17]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 11, 24, 18]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Woody', 'Resinous']","[23, 14, 11, 21, 25, 6]"
563,https://www.parfumo.com/Perfumes/Nishane/Wlng_Cha,Wūlóng Chá ,Nishane,2014,2010,"['Bergamot', 'Litsea cubeba', 'Mandarin orange', 'Orange', 'Oolong tea', 'Nutmeg', 'Mediterranean fig', 'Musk']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[26, 12, 26, 8, 21, 7]",8.2,8.0,7.4,8.1,7.2,"['Fall', 'Summer', 'Spring']","[13, 45, 42]","['Masculine', 'Feminine', 'Classic', 'Modern']","[35, 31, 13, 21]","['Citrus', 'Spicy', 'Green', 'Fruity', 'Fresh', 'Floral']","[27, 8, 22, 10, 28, 5]"
564,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Royal_Essence_Oajan,Oajan  ,Parfums de Marly,2013,2010,"['Cinnamon', 'Honey', 'Osmanthus', 'Amber', 'Benzoin', 'Labdanum', 'Tonka bean', 'Vanilla', 'Davana', 'Patchouli']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[7, 18, 33, 6, 35]",8.5,8.6,8.3,8.5,7.1,"['Winter', 'Fall', 'Spring']","[50, 40, 9]","['Masculine', 'Feminine', 'Classic', 'Modern']","[42, 24, 17, 17]","['Spicy', 'Sweet', 'Oriental', 'Woody', 'Resinous', 'Gourmand']","[21, 26, 17, 7, 6, 24]"
565,https://www.parfumo.com/Perfumes/Roja_Parfums/elysium-parfum-cologne-eau-de-parfum,Elysium Parfum Cologne ,Roja Parfums,2017,2010,"['Grapefruit', 'Lemon', 'Lime', 'Artemisia', 'Bergamot', 'Lavender', 'Musk', 'Thyme', 'Blackcurrant', 'Grasse jasmine', 'May rose', 'Apple', 'Lily of the valley', 'Cedarwood', 'Juniper berry', 'Vetiver', 'Ambergris', 'Benzoin', 'Cypriol', 'Galbanum', 'Labdanum', 'Musk', 'Pink pepper', 'Leather', 'Vanilla']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[23, 11, 22, 14, 19, 12]",8.4,7.1,6.9,8.7,5.7,"['Winter', 'Fall', 'Summer', 'Spring']","[8, 19, 38, 36]","['Masculine', 'Feminine', 'Classic', 'Modern']","[46, 7, 20, 27]","['Citrus', 'Spicy', 'Sweet', 'Woody', 'Green', 'Fruity', 'Fresh', 'Aquatic']","[22, 10, 5, 12, 7, 15, 23, 6]"
566,https://www.parfumo.com/Perfumes/Widian/london-extrait-de-parfum,London ,Widian / AJ Arabia,2018,2010,"['Oud', 'Cypress', 'Violet', 'Raspberry', 'Lily of the valley', 'Leather', 'Musk', 'Vanilla', 'Amber']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[9, 17, 33, 8, 33]",9.0,8.9,8.6,9.2,7.1,"['Winter', 'Fall', 'Summer', 'Spring']","[34, 36, 7, 23]","['Masculine', 'Feminine', 'Classic', 'Modern']","[44, 17, 20, 19]","['Spicy', 'Sweet', 'Oriental', 'Leathery', 'Woody', 'Fruity']","[10, 18, 14, 26, 12, 21]"
567,https://www.parfumo.com/Perfumes/Marc_Antoine_Barrois/ganymede-eau-de-parfum,Ganymede ,Marc-Antoine Barrois,2019,2010,"['Saffron', 'Italian mandarine Orpur®', 'Chinese osmanthus absolute Orpur®', 'Violet', 'Akigalawood®', 'Immortelle absolute']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[19, 21, 21, 18, 21]",8.1,8.7,8.3,7.9,7.4,"['Winter', 'Fall', 'Summer', 'Spring']","[23, 32, 17, 28]","['Masculine', 'Feminine', 'Classic', 'Modern']","[44, 15, 22, 19]","['Spicy', 'Synthetic', 'Leathery', 'Woody', 'Fresh', 'Floral']","[22, 16, 18, 22, 15, 7]"
568,https://www.parfumo.com/Perfumes/Xerjoff/Lira,Casamorati - Lira ,XerJoff,2011,2010,"['Blood orange', 'Bergamot', 'Lavender', 'Cinnamon', 'Egyptian jasmine', 'Glycyrrhiza glabra', 'Bulgarian rose', 'Caramel', 'Vanilla', 'Musk']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[15, 22, 25, 10, 28]",8.5,8.1,7.7,8.2,7.0,"['Winter', 'Fall', 'Summer', 'Spring']","[37, 37, 8, 18]","['Masculine', 'Feminine', 'Classic', 'Modern']","[17, 45, 14, 23]","['Citrus', 'Spicy', 'Sweet', 'Powdery', 'Gourmand', 'Fruity', 'Creamy']","[14, 8, 27, 5, 27, 6, 13]"
569,https://www.parfumo.com/Perfumes/Dior/Sauvage_Eau_de_Parfum,Sauvage ,Dior,2018,2010,"['Ambroxan', 'Sichuan pepper', 'Bergamot', 'Lavender', 'Nutmeg', 'Papua New Guinean vanilla', 'Star anise']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 7, 20, 17, 17, 18]",7.8,8.1,7.8,7.9,7.5,"['Winter', 'Fall', 'Summer', 'Spring']","[21, 28, 23, 28]","['Masculine', 'Classic', 'Modern']","[49, 18, 33]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fresh']","[12, 23, 17, 9, 12, 26]"
570,https://www.parfumo.com/Perfumes/Dior/Dior_Homme_Parfum,Dior Homme Parfum  ,Dior,2014,2010,"['Florentine iris', 'Leather', 'Ceylonese sandalwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[8, 14, 33, 12, 33]",8.7,9.0,8.6,8.7,8.2,"['Winter', 'Fall', 'Summer', 'Spring']","[40, 38, 5, 18]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 9, 28, 16]","['Spicy', 'Sweet', 'Smoky', 'Powdery', 'Oriental', 'Leathery', 'Woody', 'Creamy', 'Floral']","[10, 13, 5, 20, 6, 19, 15, 5, 6]"
571,https://www.parfumo.com/Perfumes/Maison_Margiela/jazz-club,Jazz Club  ,Maison Margiela,2013,2010,"['Pink pepper', 'Neroli', 'Primofiore lemon', 'Rum absolute', 'Clary sage', 'Java vetiver', 'Tobacco absolute', 'Vanilla', 'Styrax']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[10, 19, 31, 8, 33]",7.9,7.4,7.1,7.9,7.5,"['Winter', 'Fall', 'Summer', 'Spring']","[37, 40, 6, 17]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 16, 21, 16]","['Spicy', 'Sweet', 'Smoky', 'Leathery', 'Woody', 'Gourmand']","[24, 24, 20, 5, 17, 9]"
572,https://www.parfumo.com/Perfumes/Chanel/Bleu_de_Chanel,Bleu de Chanel ,Chanel,2010,2010,"['Citrus notes', 'Pink pepper', 'Vetiver', 'Grapefruit', 'Cedar', 'Labdanum', 'Ginger', 'Sandalwood', 'Frankincense']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[23, 9, 21, 13, 22, 13]",7.6,7.0,6.7,7.9,7.1,"['Winter', 'Fall', 'Summer', 'Spring']","[14, 25, 30, 31]","['Masculine', 'Classic', 'Modern']","[50, 20, 30]","['Citrus', 'Spicy', 'Synthetic', 'Woody', 'Fruity', 'Fresh', 'Aquatic']","[22, 13, 6, 17, 6, 25, 11]"
573,https://www.parfumo.com/Perfumes/Chanel/Allure_Homme_Edition_Blanche_Eau_de_Parfum,Allure Homme Édition Blanche ,Chanel,2014,2010,"['Black pepper', 'Pink pepper', 'Lemon', 'Bergamot', 'New Caledonian sandalwood', 'Leather', 'Tonka bean', 'Amber', 'Bourbon vanilla', 'Cedarwood', 'Ginger', 'Haitian vetiver', 'White musk']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 13, 24, 10, 19, 9]",8.5,6.9,6.8,7.7,7.1,"['Winter', 'Fall', 'Summer', 'Spring']","[6, 14, 43, 37]","['Masculine', 'Feminine', 'Classic', 'Modern']","[46, 9, 16, 30]","['Citrus', 'Spicy', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Creamy']","[27, 7, 11, 6, 6, 24, 19]"
574,https://www.parfumo.com/Perfumes/Dolce_Gabbana/Light_Blue_pour_Homme_Eau_Intense,Light Blue pour Homme Eau Intense  ,Dolce & Gabbana,2017,2010,"['Grapefruit', 'Lemon', 'Mandarin orange', 'Aquatic notes', 'Juniper', 'Amberwood', 'Clary sage', 'Musk']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[26, 19, 27, 7, 15, 6]",7.6,7.1,6.8,7.3,7.6,"['Fall', 'Summer', 'Spring']","[6, 58, 36]","['Masculine', 'Classic', 'Modern']","[51, 14, 36]","['Citrus', 'Synthetic', 'Fruity', 'Fresh', 'Aquatic']","[25, 9, 9, 29, 28]"
575,https://www.parfumo.com/Perfumes/Louis_Vuitton/Afternoon_Swim,Afternoon Swim  ,Louis Vuitton,2019,2010,"['Mandarin orange', 'Sicilian orange', 'Bergamot', 'Ambergris', 'Ginger']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 18, 26, 9, 15, 8]",8.6,6.1,6.3,8.8,5.5,"['Fall', 'Summer', 'Spring']","[6, 56, 38]","['Masculine', 'Feminine', 'Classic', 'Modern']","[40, 20, 10, 29]","['Citrus', 'Sweet', 'Fruity', 'Fresh', 'Aquatic']","[28, 8, 16, 28, 20]"
576,https://www.parfumo.com/Perfumes/Bentley/Bentley_for_Men_Intense,Bentley for Men Intense  ,Bentley,2013,2010,"['Black pepper', 'Frankincense', 'African geranium', 'Leather', 'Labdanum', 'Clary sage', 'Patchouli', 'Cedarwood', 'Sandalwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[10, 16, 30, 11, 33]",7.6,8.4,8.1,7.8,9.1,"['Winter', 'Fall', 'Spring']","[44, 42, 14]","['Masculine', 'Classic', 'Modern']","[55, 34, 11]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Leathery', 'Woody', 'Resinous']","[20, 13, 13, 8, 19, 19, 8]"
586,https://www.parfumo.com/Perfumes/Goldfield__Banks/Pacific_Rock_Moss,Pacific Rock Moss  ,Goldfield & Banks,2016,2010,"['Italian lemon', 'French sage', 'Egyptian geranium', 'Virginia cedar']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[25, 18, 26, 6, 19, 6]",8.1,6.8,6.5,7.9,7.0,"['Fall', 'Summer', 'Spring']","[9, 51, 40]","['Masculine', 'Feminine', 'Classic', 'Modern']","[38, 25, 12, 25]","['Citrus', 'Sweet', 'Green', 'Fresh', 'Aquatic']","[22, 9, 11, 29, 29]"
577,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Carlisle,Carlisle  ,Parfums de Marly,2015,2010,"['Green apple', 'Nutmeg', 'Saffron', 'Tonka bean', 'Davana', 'Osmanthus', 'Rose', 'Vanilla', 'Opoponax', 'Patchouli', 'Sandalwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[8, 18, 33, 7, 34]",8.4,8.8,8.5,8.7,6.9,"['Winter', 'Fall', 'Spring']","[44, 42, 14]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 10, 24, 19]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Woody', 'Resinous', 'Gourmand', 'Fruity', 'Creamy']","[20, 21, 6, 13, 12, 4, 10, 7, 6]"
578,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/gentle-fluidity-silver,Gentle Fluidity (Silver) ,Maison Francis Kurkdjian,2019,2010,"['Vanilla', 'Musk', 'Juniper berry', 'Coriander seed', 'Nutmeg', 'Woods']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[25, 9, 23, 10, 23, 9]",8.2,7.8,7.4,8.4,7.0,"['Winter', 'Fall', 'Summer', 'Spring']","[10, 23, 32, 34]","['Masculine', 'Feminine', 'Classic', 'Modern']","[46, 11, 20, 24]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Green', 'Fresh', 'Aquatic']","[7, 16, 6, 5, 20, 9, 28, 9]"
579,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Layton_Exclusif,Layton Exclusif  ,Parfums de Marly,2017,2010,"['Apple', 'Bergamot', 'Grapefruit', 'Geranium', 'Lavender', 'Oud', 'Cinnamon', 'Gaiac wood', 'Vanilla', 'Cypriol', 'Patchouli']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[11, 18, 29, 11, 30]",8.3,8.6,8.3,8.5,7.0,"['Winter', 'Fall', 'Summer', 'Spring']","[35, 36, 7, 22]","['Masculine', 'Classic', 'Modern']","[52, 28, 21]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Woody', 'Fruity', 'Animal']","[23, 17, 9, 14, 24, 8, 6]"
580,https://www.parfumo.com/Perfumes/Valentino/valentino-uomo-intense-2016,Valentino Uomo Intense  ,Valentino,2016,2010,"['Clary sage', 'Mandarin orange', 'Iris', 'Tonka bean', 'Vanilla', 'Black leather']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[11, 16, 31, 10, 32]",8.4,8.3,8.0,8.4,8.1,"['Winter', 'Fall', 'Summer', 'Spring']","[39, 38, 5, 18]","['Masculine', 'Feminine', 'Classic', 'Modern']","[49, 8, 19, 23]","['Spicy', 'Sweet', 'Powdery', 'Leathery', 'Woody', 'Gourmand', 'Creamy']","[12, 23, 23, 17, 6, 7, 10]"
581,https://www.parfumo.com/Perfumes/Chanel/Bleu_de_Chanel_Parfum,Bleu de Chanel Parfum  ,Chanel,2018,2010,"['New Caledonian sandalwood', 'Cedar']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 6, 19, 17, 20, 18]",8.3,7.5,7.1,8.2,7.1,"['Winter', 'Fall', 'Summer', 'Spring']","[20, 28, 24, 29]","['Masculine', 'Classic', 'Modern']","[50, 24, 26]","['Citrus', 'Spicy', 'Sweet', 'Woody', 'Fresh', 'Creamy', 'Aquatic']","[17, 13, 6, 25, 24, 6, 8]"
582,https://www.parfumo.com/Perfumes/bdk_Parfums/gris-charnel-eau-de-parfum,Gris Charnel ,bdk Parfums,2019,2010,"['Cardamom', 'Fig', 'Black tea', 'Bourbon vetiver', 'Orris absolute', 'Indian sandalwood', 'Tonka bean absolute']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 21, 19, 17, 21]",8.3,7.9,7.5,8.2,7.4,"['Winter', 'Fall', 'Summer', 'Spring']","[30, 36, 10, 25]","['Masculine', 'Feminine', 'Classic', 'Modern']","[28, 37, 17, 18]","['Spicy', 'Sweet', 'Powdery', 'Woody', 'Fruity', 'Creamy']","[26, 16, 8, 18, 9, 24]"
583,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Percival,Percival  ,Parfums de Marly,2018,2010,"['Aromatic notes', 'Bergamot', 'Mandarin orange', 'Pink pepper', 'Lavender', 'Coriander', 'Geranium', 'Jasmine', 'Violet', 'Cinnamon', 'Balsam fir', 'Pepper', 'Spices', 'Musk', 'Tonka bean']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 15, 23, 10, 20, 8]",7.9,7.8,7.5,8.4,6.4,"['Winter', 'Fall', 'Summer', 'Spring']","[10, 22, 34, 35]","['Masculine', 'Classic', 'Modern']","[50, 18, 32]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Green', 'Fruity', 'Fresh', 'Aquatic']","[15, 17, 6, 5, 8, 5, 5, 25, 13]"
584,https://www.parfumo.com/Perfumes/Swiss_Arabian/shaghaf-oud-eau-de-parfum,Shaghaf Oud ,Swiss Arabian,2016,2010,"['Oud', 'Saffron', 'Praliné', 'Oud', 'Rose', 'Oud', 'Vanilla']","['Daily', 'Leisure', 'Night Out', 'Evening']","[7, 16, 37, 40]",7.6,9.2,9.0,7.1,9.3,"['Winter', 'Fall', 'Spring']","[47, 41, 11]","['Masculine', 'Feminine', 'Classic', 'Modern']","[38, 29, 17, 16]","['Spicy', 'Sweet', 'Oriental', 'Woody', 'Gourmand', 'Creamy', 'Floral']","[11, 23, 24, 13, 16, 5, 7]"
585,https://www.parfumo.com/Perfumes/Mancera/Red_Tobacco,Red Tobacco  ,Mancera,2017,2010,"['Cinnamon', 'Green apple', 'Nepalese oud', 'Saffron', 'Frankincense', 'Nutmeg', 'White peach', 'Jasmine', 'Patchouli', 'Tobacco', 'Vanilla', 'Gaiac wood', 'Woody notes', 'Amber', 'Vetiver', 'White musk']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[7, 19, 33, 6, 35]",7.9,9.1,8.9,7.8,8.1,"['Winter', 'Fall', 'Spring']","[45, 42, 13]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 12, 24, 18]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Woody', 'Resinous', 'Fruity']","[22, 20, 15, 13, 15, 6, 9]"
587,https://www.parfumo.com/Perfumes/Mancera/Cedrat_Boise,Cedrat Boise  ,Mancera,2011,2010,"['Blackcurrant', 'Sicilian lemon', 'Spices', 'Patchouli', 'Water jasmine', 'Leather', 'Woody notes', 'Musk', 'Oakmoss', 'Vanilla']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 7, 23, 13, 20, 14]",7.8,7.8,7.5,7.5,7.8,"['Winter', 'Fall', 'Summer', 'Spring']","[11, 25, 30, 34]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 9, 20, 25]","['Citrus', 'Spicy', 'Sweet', 'Smoky', 'Leathery', 'Woody', 'Fruity', 'Fresh']","[19, 9, 7, 7, 7, 19, 16, 16]"
588,https://www.parfumo.com/Perfumes/Versace/Eros_Flame,Eros Flame  ,Versace,2018,2010,"['Mandarin orange', 'Chinotto', 'Lemon', 'Madagascar pepper', 'Rosemary', 'Pepperwood™', 'Rose', 'Geranium', 'Tonka bean', 'Vanilla', 'Sandalwood', 'Texas cedar', 'Haitian vetiver', 'Oakmoss', 'Patchouli']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[16, 21, 27, 9, 26]",7.8,7.8,7.6,8.1,7.9,"['Winter', 'Fall', 'Summer', 'Spring']","[25, 32, 16, 27]","['Masculine', 'Classic', 'Modern']","[49, 8, 43]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fruity', 'Fresh']","[16, 20, 11, 23, 7, 14, 11]"
589,https://www.parfumo.com/Perfumes/Prada/L_Homme_Intense,L'Homme Intense  ,Prada,2017,2010,"['Iris', 'Patchouli', 'Amber', 'Roasted tonka bean', 'Sandalwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[17, 18, 24, 17, 25]",8.3,8.2,7.7,8.2,8.0,"['Winter', 'Fall', 'Summer', 'Spring']","[32, 34, 11, 24]","['Masculine', 'Feminine', 'Classic', 'Modern']","[49, 9, 20, 23]","['Spicy', 'Sweet', 'Powdery', 'Leathery', 'Woody', 'Fresh', 'Creamy', 'Floral']","[10, 21, 25, 7, 9, 8, 11, 8]"
590,https://www.parfumo.com/Perfumes/Viktor_Rolf/Spicebomb,Spicebomb  ,Viktor & Rolf,2012,2010,"['Pink pepper', 'Bergamot', 'Grapefruit', 'Cinnamon', 'Chili', 'Saffron', 'Tobacco', 'Leather', 'Vetiver']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[15, 21, 27, 11, 27]",7.8,7.6,7.5,7.9,7.9,"['Winter', 'Fall', 'Summer', 'Spring']","[36, 37, 7, 19]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 11, 13, 29]","['Spicy', 'Synthetic', 'Sweet', 'Oriental', 'Leathery', 'Woody', 'Gourmand', 'Fruity', 'Fresh']","[26, 6, 22, 13, 5, 10, 8, 5, 5]"
591,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Delina,Delina ,Parfums de Marly,2017,2010,"['Rhubarb', 'Lychee', 'Bergamot', 'Nutmeg', 'Turkish rose', 'Peony', 'Lily of the valley', 'Cashmeran', 'Vanilla', 'White musk', 'Cedarwood', 'Frankincense', 'Vetiver']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[22, 23, 22, 14, 18]",8.1,8.5,8.3,8.5,6.6,"['Winter', 'Fall', 'Summer', 'Spring']","[12, 21, 29, 37]","['Feminine', 'Classic', 'Modern']","[54, 13, 33]","['Synthetic', 'Sweet', 'Powdery', 'Fruity', 'Fresh', 'Creamy', 'Floral']","[5, 21, 6, 22, 13, 8, 26]"
592,https://www.parfumo.com/Perfumes/Xerjoff/renaissance,Renaissance  ,XerJoff,2011,2010,"['Petitgrain', 'Lemon', 'Calabrian bergamot', 'Mandarin orange', 'Mint', 'Lily of the valley', 'Bulgarian rose', 'Musk', 'Amber', 'Cedarwood', 'Patchouli']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 12, 25, 10, 20, 9]",8.0,7.6,7.1,9.0,6.9,"['Fall', 'Summer', 'Spring']","[12, 48, 40]","['Masculine', 'Feminine', 'Classic', 'Modern']","[38, 23, 17, 21]","['Citrus', 'Spicy', 'Sweet', 'Woody', 'Green', 'Fruity', 'Fresh', 'Floral']","[27, 7, 5, 5, 15, 6, 25, 10]"
593,https://www.parfumo.com/Perfumes/Amouage/Interlude_Man,Interlude Man  ,Amouage,2012,2010,"['Oregano', 'Pimento', 'Bergamot', 'Frankincense', 'Opoponax', 'Amber', 'Cistus', 'Leather', 'Oud', 'Patchouli', 'Sandalwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[6, 17, 35, 6, 37]",7.8,9.4,9.1,8.8,6.9,"['Winter', 'Fall', 'Summer', 'Spring']","[44, 39, 5, 12]","['Masculine', 'Feminine', 'Classic', 'Modern']","[52, 7, 30, 10]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Leathery', 'Woody', 'Resinous', 'Earthy']","[18, 6, 19, 16, 7, 15, 14, 5]"
594,https://www.parfumo.com/Perfumes/Rabanne/Invictus_Eau_de_Toilette,Invictus ,Rabanne,2013,2010,"['Marine notes', 'Grapefruit', 'Bay leaf', 'Jasmine', 'Ambergris', 'Patchouli', 'Gaiac wood', 'Oakmoss']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[23, 13, 24, 15, 13, 12]",6.5,7.1,6.9,6.4,6.9,"['Winter', 'Fall', 'Summer', 'Spring']","[11, 22, 32, 35]","['Masculine', 'Classic', 'Modern']","[48, 6, 45]","['Citrus', 'Synthetic', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Aquatic']","[9, 20, 19, 5, 11, 21, 15]"
595,https://www.parfumo.com/Perfumes/Guerlain/Mon_Guerlain,Mon Guerlain ,Guerlain,2017,2010,"['True lavender', 'Bergamot', 'Indian jasmine sambac', 'Iris', 'Tahitian vanilla', 'Australian sandalwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[22, 20, 21, 16, 21]",8.2,7.8,7.5,8.4,7.8,"['Winter', 'Fall', 'Summer', 'Spring']","[27, 31, 15, 28]","['Feminine', 'Classic', 'Modern']","[53, 23, 24]","['Spicy', 'Sweet', 'Powdery', 'Gourmand', 'Creamy', 'Floral']","[6, 28, 16, 11, 13, 26]"
596,https://www.parfumo.com/Perfumes/Lancome/La_Vie_est_Belle,La Vie est Belle L'Eau de Parfum  ,Lancôme,2012,2010,"['Blackcurrant', 'Pear', 'Iris', 'Jasmine', 'Orange blossom', 'Praliné', 'Tonka bean', 'Patchouli', 'Vanilla']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[17, 19, 26, 11, 26]",6.5,8.3,8.2,7.6,7.4,"['Winter', 'Fall', 'Summer', 'Spring']","[32, 34, 11, 23]","['Feminine', 'Classic', 'Modern']","[52, 16, 32]","['Synthetic', 'Sweet', 'Powdery', 'Gourmand', 'Fruity', 'Floral']","[8, 29, 10, 16, 16, 21]"
597,https://www.parfumo.com/Perfumes/Dior/dior-homme-original-2011-eau-de-toilette,Dior Homme Original ,Dior,2011,2010,"['Lavender', 'Sage', 'Bergamot', 'Florentine iris absolute', 'Cocoa', 'Amber', 'Guatemala cardamom', 'Haitian vetiver', 'Leather', 'Patchouli']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[18, 18, 23, 17, 24]",8.5,7.8,7.4,8.5,7.9,"['Winter', 'Fall', 'Summer', 'Spring']","[30, 33, 11, 26]","['Masculine', 'Feminine', 'Classic', 'Modern']","[46, 13, 21, 20]","['Spicy', 'Sweet', 'Powdery', 'Leathery', 'Woody', 'Gourmand', 'Creamy', 'Floral']","[12, 19, 23, 9, 14, 9, 5, 9]"
598,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Sedley,Sedley  ,Parfums de Marly,2019,2010,"['Spearmint', 'Aquatic notes', 'Bergamot', 'Hivernal®', 'Bourbon geranium', 'Lavender', 'Solar note', 'Cedarwood', 'Sandalwood', 'White musk', 'Frankincense']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 18, 23, 8, 20, 6]",8.1,7.2,6.9,8.5,6.4,"['Winter', 'Fall', 'Summer', 'Spring']","[5, 13, 44, 38]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 5, 16, 32]","['Citrus', 'Spicy', 'Synthetic', 'Woody', 'Green', 'Fresh', 'Aquatic']","[23, 8, 5, 10, 6, 27, 21]"
